,chain,voter,contribution_s,stability_s,popularity_s,commission_s,period_s
706,celestia,brightlystake,0.0,83.46474173642302,34.46306632793422,67.63850445910816,100.0
707,celestia,bwarelabs,0.0,83.88611398281685,36.39176889803647,67.63850445910816,100.0
708,celestia,chainodetech,0.0,81.60627609140586,32.79895917014811,67.63850445910816,100.0
709,celestia,chorusone,0.0,89.45969671015425,59.904617739716706,39.17464000011917,100.0
710,celestia,coinbasecloud,0.0,88.20700595824951,46.22158673111481,26.12991394828773,100.0
711,celestia,conqueror,0.0,81.21601309716903,37.674368722181434,67.63850445910816,100.0
712,celestia,contributiondao,0.0,83.84066397512669,28.390769940467784,43.687640070876974,100.0
713,celestia,cosmostation,0.0,87.38777469296947,66.98408689343522,67.63850445910816,100.0
714,celestia,counterpoint,0.0,81.01381867649923,24.090735515385052,67.63850445910816,100.0
715,celestia,crosnest,0.0,81.68251331597301,38.53930042529021,67.63850445910816,100.0
716,celestia,cryptocrewvalidators,0.0,83.34996523029425,41.92147547850115,67.63850445910816,100.0
717,celestia,cuck.,0.0,88.55226431776751,45.536799197638,67.63850445910816,100.0
718,celestia,cumulo,0.0,81.24061144877982,32.17172948609235,67.63850445910816,100.0
719,celestia,dsrv,0.0,83.86210615374151,23.227402504179505,26.12991394828773,100.0
720,celestia,easy2stake,0.0,85.23016422538325,34.149009091153395,67.63850445910816,100.0
721,celestia,enigma,0.0,82.01056777590072,38.642715130027,67.63850445910816,100.0
722,celestia,everstake,0.0,83.86656431059588,41.92828387856139,26.12991394828773,100.0
723,celestia,figment,0.0,87.36892706637974,41.588287042238406,26.12991394828773,100.0
724,celestia,finoaconsensusservices,0.0,89.67020549861276,61.31087433685259,26.12991394828773,100.0
725,celestia,forbole,0.0,81.78057153154633,36.203053136986554,67.63850445910816,100.0
726,celestia,frens,0.0,81.12170763153482,57.42155414278195,67.63850445910816,100.0
727,celestia,freshstaking,0.0,83.55495721797907,32.827222357944464,37.64931800073482,100.0
728,celestia,go,0.0,87.29791585076387,41.57435700969291,43.687640070876974,91.75
729,celestia,gunter,0.0,84.1253562630137,31.589670678394583,67.63850445910816,100.0
730,celestia,hextechnologies,0.0,85.18998937248763,24.340376850926855,26.12991394828773,100.0
731,celestia,imperator.co,0.0,88.93801574973807,62.52268485511667,67.63850445910816,100.0
732,celestia,keplr,0.0,89.54701622291192,49.66259493404257,67.63850445910816,100.0
733,celestia,kiln,0.0,81.98832698840339,30.220571070708885,39.17464000011917,100.0
734,celestia,kingsuper,0.0,81.16066491734395,26.969340420275874,67.63850445910816,100.0
735,celestia,kjnodes.com,0.0,84.56164958827868,38.615419183727575,67.63850445910816,100.0
736,celestia,kooltek68,0.0,80.97150590731566,28.083832677621466,67.63850445910816,100.0
737,celestia,larryengineer,0.0,82.5251691592685,44.137681055059616,67.63850445910816,100.0
738,celestia,latamnodes,0.0,82.34158345648392,29.644413346580045,67.63850445910816,100.0
739,celestia,lavender.fivenodes,0.0,83.69343099513225,53.15110973469459,67.63850445910816,100.0
740,celestia,lemniscap,0.0,82.17008832990304,34.170674361549466,67.63850445910816,100.0
741,celestia,littledipper,0.0,87.78285538666786,30.78303329349174,11.679440261094424,100.0
742,celestia,lowfeevalidation,0.0,80.96883863117074,14.668473796911467,15.93257321776815,100.0
743,celestia,maplenodes,0.0,81.02680925164645,23.1790848263327,39.17464000011917,100.0
744,celestia,meria,0.0,80.71937885695128,52.38835733786931,67.63850445910816,100.0
745,celestia,moonlet,0.0,81.46368769068225,36.909656888326595,67.63850445910816,100.0
746,celestia,moonli.me,0.0,81.19762872394391,19.62965193496198,26.12991394828773,100.0
747,celestia,mzonder,0.0,86.17713671632737,35.0176687221121,37.17888953628897,100.0
748,celestia,nakoturk,0.0,83.50564186752185,45.887245452089296,67.63850445910816,100.0
749,celestia,neoprom,0.0,80.99289823471415,24.511868989235634,15.93257321776815,100.0
750,celestia,neuler,0.0,80.99889865675219,24.505942915682237,15.93257321776815,100.0
751,celestia,nocturnallabs,0.0,86.6213514722165,50.35049982946956,67.63850445910816,100.0
752,celestia,nodeguardians,0.0,84.3900451752512,52.72628472197888,67.63850445910816,100.0
753,celestia,nodes.guru,0.0,89.29902723935055,59.949409503553056,37.17888953628897,100.0
754,celestia,nodestake,0.0,84.37800382491821,61.11553565768958,67.63850445910816,100.0
755,celestia,nysa.network,0.0,81.53665038214429,23.20794993257884,42.11951890438665,100.0
756,celestia,p2p.org,0.0,88.52379708456658,53.831864706781616,67.63850445910816,100.0
757,celestia,polkachu.com,0.0,89.39628012226875,56.009888870271766,67.63850445910816,100.0
758,celestia,polychain,0.0,90.00844053134549,53.01736705223755,11.679440261094424,100.0
759,celestia,popsteam,0.0,89.27822196973665,59.0259026703878,67.63850445910816,100.0
760,celestia,quantumcore,0.0,80.97895805819029,17.024657173832605,15.93257321776815,100.0
761,celestia,qubelabs,0.0,89.26493706617437,48.53237792093672,67.63850445910816,100.0
762,celestia,ryabina,0.0,81.16458767085828,31.839773205501594,15.93257321776815,100.0
763,celestia,senggigi,0.0,86.20232785722969,18.22195855669474,0.0,100.0
764,celestia,spidey,0.0,81.02693099962518,25.28750007063232,67.63850445910816,100.0
765,celestia,stakecito,0.0,83.73093684489562,59.97324229164485,67.63850445910816,100.0
766,celestia,staked,0.0,90.08771414337768,20.478971780301286,26.12991394828773,100.0
767,celestia,stakelab,0.0,82.28905953330717,51.5172355275083,67.63850445910816,100.0
768,celestia,stakely.io,0.0,83.87548226286077,47.36393304553078,67.63850445910816,100.0
769,celestia,stakerspace,0.0,81.29380229346522,29.765150815866747,67.63850445910816,100.0
770,celestia,stakesquid,0.0,81.38049408222956,31.849072483632636,43.687640070876974,100.0
771,celestia,stakewithus,0.0,86.47988361000861,48.89679746928777,67.63850445910816,100.0
772,celestia,stakin,0.0,83.74259821595071,39.86595328917527,67.63850445910816,100.0
773,celestia,staking4all,0.0,81.18274749441069,31.67254204126681,67.63850445910816,100.0
774,celestia,stakingcabin,0.0,83.75403768330766,29.1250687062652,67.63850445910816,100.0
775,celestia,stakingfacilities,0.0,89.08566919495571,40.80542339738521,39.17464000011917,100.0
776,celestia,suntzu,0.0,81.12659485967383,22.692045077468695,26.12991394828773,100.0
777,celestia,swissstaking,0.0,81.75632303584175,52.39503223988915,67.63850445910816,100.0
778,celestia,twinstake,0.0,88.23032266196033,39.523601664347126,26.12991394828773,100.0
779,celestia,unit410,0.0,89.79146094962216,41.53221459360964,11.679440261094424,100.0
780,celestia,upnode,0.0,85.96698835795017,39.975351805054814,67.63850445910816,100.0
781,celestia,validatrium.com,0.0,79.42199782610987,22.176142656525364,26.12991394828773,100.0
782,celestia,validatus,0.0,86.09297714726905,44.907859203520395,67.63850445910816,100.0
783,celestia,w3.hitchhiker,0.0,81.5315712316993,32.50504655623111,67.63850445910816,100.0
784,celestia,wavefive,0.0,81.3662858407995,21.00990273945125,26.12991394828773,100.0
785,celestia,xprv,0.0,86.9033750371605,37.41795765600428,67.63850445910816,100.0
786,celestia,zkvalidator,0.0,89.31785443389845,44.52860346268253,26.12991394828773,100.0
787,chihuahua,0base.vc,95.29251700680273,61.758889042426304,58.22023095794807,26.12991394828773,100.00000000000001
788,chihuahua,3ventures.io,77.06306306306307,53.22960005068565,42.72627370522238,26.12991394828773,96.41823444283648
789,chihuahua,79anvi,75.52380952380952,53.006792778734734,44.42012454106026,26.12991394828773,96.8480463096961
790,chihuahua,aaametahuahua,65.33333333333333,64.58361822410686,52.60556301678372,67.63850445910816,66.90448625180898
791,chihuahua,activenodes,82.60606060606062,59.43953288237669,52.569358737666704,67.63850445910816,98.5672937771346
792,chihuahua,agoranodes,62.73118279569893,55.99475892001403,46.30222572693341,67.63850445910816,94.55571635311144
793,chihuahua,airdropsonexsparkibc,66.44444444444446,60.08373645262716,41.35849947735708,67.63850445910816,95.84515195369032
794,chihuahua,allnodes,46.666666666666664,60.70154273229655,46.03679156453964,67.63850445910816,62.60636758321274
795,chihuahua,arcpool,85.0,56.29234991537745,40.71744112850851,67.63850445910816,90.2575976845152
796,chihuahua,artifact,25.555555555555554,59.01144648740204,51.85045790366032,67.63850445910816,100.00000000000001
797,chihuahua,autostake,45.33333333333333,59.61107667710988,39.529840401455665,67.63850445910816,36.24457308248915
798,chihuahua,beehive,0.0,59.21264342834834,20.391435208098315,67.63850445910816,21.4876989869754
799,chihuahua,binaryholdings,42.66666666666667,60.15636870951283,55.67605594324038,67.63850445910816,97.56439942112881
800,chihuahua,bitcat,53.333333333333336,59.5684439027542,34.46306632793422,67.63850445910816,73.35166425470334
801,chihuahua,blissdynamics,86.88888888888889,56.25914417429389,44.01291832956301,67.63850445910816,94.12590448625181
802,chihuahua,blockhunters,50.44444444444445,57.280238368525424,34.54115952907503,67.63850445910816,66.18813314037628
803,chihuahua,boubouhuahuanode,42.66666666666667,63.20923948519184,44.22464998214032,67.63850445910816,96.13169319826339
804,chihuahua,bravebatnodes,42.44444444444444,55.27179677110821,62.81765241582515,67.63850445910816,98.42402315484806
805,chihuahua,burninghuahua,40.666666666666664,65.87881510173754,49.09872044926568,67.63850445910816,67.90738060781477
806,chihuahua,calibr,50.66666666666667,55.94442054693885,32.949507210143224,67.63850445910816,82.66425470332852
807,chihuahua,chaintools,52.66666666666667,52.53662295899294,42.188550443153176,43.16432905918051,96.8480463096961
808,chihuahua,chandrastation,31.80952380952381,61.75292589432636,65.28180042534986,43.0585797356818,98.85383502170768
809,chihuahua,chillvalidation,84.12403100775195,60.77963816035265,52.49290711950903,67.63850445910816,100.00000000000001
810,chihuahua,citadel.one,87.70212765957446,66.74602766414532,68.72799298785563,67.63850445910816,97.27785817655572
811,chihuahua,cloudmos,55.481481481481474,57.2356635988185,47.51858532814329,43.0585797356818,90.97395079594791
812,chihuahua,consensusone,38.66666666666667,52.10655225871276,52.970365192667835,67.63850445910816,100.00000000000001
813,chihuahua,cosmospug,65.33333333333333,60.18585732543769,56.35252718000939,67.63850445910816,83.6671490593343
814,chihuahua,cosmostation,91.83333333333331,70.22675230756049,78.28314704178143,67.63850445910816,97.13458755426919
815,chihuahua,coverlet,25.333333333333336,52.79878916381014,38.501785349624704,67.63850445910816,95.70188133140377
816,chihuahua,crazystaking,78.09523809523809,53.063802471090185,29.528511264917572,26.12991394828773,86.53256150506513
817,chihuahua,crosnest,69.12121212121212,61.02828537550419,50.78997406204662,26.12991394828773,100.00000000000001
818,chihuahua,cryptoassassin,50.5,55.29793670802178,38.885611728633165,67.63850445910816,90.97395079594791
819,chihuahua,cryptocrewvalidators,64.33333333333334,64.55073393900452,54.225369017628786,67.63850445910816,97.27785817655572
820,chihuahua,cryptoplant,82.7479674796748,55.09724348962198,45.81427914726728,67.63850445910816,99.57018813314039
821,chihuahua,cyberduck,54.333333333333336,48.913108427048776,46.174784934433085,67.63850445910816,95.4153400868307
822,chihuahua,dabudabu,60.25,53.132297094488166,35.30298321964101,67.63850445910816,91.11722141823445
823,chihuahua,decali.io,55.333333333333336,53.3491433902862,33.20758024496931,67.63850445910816,93.40955137481912
824,chihuahua,dogenodesfirstmemevalidator,45.333333333333336,59.907053127204335,66.75879600994567,67.63850445910816,97.42112879884226
825,chihuahua,dsrv,47.55555555555556,57.01407512507668,44.18793958429375,67.63850445910816,97.70767004341535
826,chihuahua,earnnetwork,0.0,32.28271357280073,5.6803269122146345,67.63850445910816,2.7192474674384948
827,chihuahua,ecostake,83.36507936507935,65.65052616555677,61.234459407528,67.63850445910816,95.98842257597686
828,chihuahua,enigma,42.66666666666667,60.85242434789041,52.44292590102672,67.63850445910816,99.2836468885673
829,chihuahua,entropic.nodes,81.12195121951218,55.74866642881131,70.02432333854526,67.63850445910816,93.40955137481912
830,chihuahua,frens,66.19753086419755,63.49451266632485,65.09027423622581,67.63850445910816,94.98552821997106
831,chihuahua,gelotto,38.66666666666667,59.5244439944454,43.391529401701824,26.12991394828773,52.147612156295224
832,chihuahua,goatv,84.6969696969697,59.59675552215511,61.918535144457664,67.63850445910816,88.25180897250362
833,chihuahua,goldenratiostaking,74.39215686274511,64.91302323765363,60.39761889390304,67.63850445910816,100.00000000000001
834,chihuahua,hexxagon,34.66666666666667,49.393125407981934,8.996481214094377,67.63850445910816,3.435600578871201
835,chihuahua,inotel,0.6666666666666667,61.35602865235397,42.94578185674614,67.63850445910816,96.99131693198264
836,chihuahua,interbloc,30.181818181818183,51.44884921629581,39.66445155527726,67.63850445910816,93.98263386396528
837,chihuahua,jabbey,86.12121212121212,63.94090672124696,55.094065458773635,67.63850445910816,100.00000000000001
838,chihuahua,jinglenode,40.00000000000001,52.63814239608021,20.981197052710808,67.63850445910816,47.13314037626628
839,chihuahua,kalianetwork,82.76923076923076,58.4412960130072,38.10081907307143,67.63850445910816,95.55861070911723
840,chihuahua,kingnodes,81.79844961240312,66.3815766598288,67.25293949540684,67.63850445910816,100.00000000000001
841,chihuahua,kleomedes,92.58503401360544,63.06897298839383,62.63442839028938,67.63850445910816,98.28075253256151
842,chihuahua,komikuri,74.44444444444444,55.43183127888361,34.76313533538709,37.77591940445618,100.00000000000001
843,chihuahua,lavender.fivenodes,71.16666666666667,65.14220888135924,57.7069427552344,67.63850445910816,100.00000000000001
844,chihuahua,madeinblock,42.66666666666667,54.57209280517351,34.63390665530406,67.63850445910816,76.93342981186687
845,chihuahua,maximus,75.31313131313132,48.28384447093448,39.13565579048933,67.63850445910816,91.83357452966716
846,chihuahua,mercurywoof,84.7906976744186,58.2536444365516,56.45800254056632,67.63850445910816,100.00000000000001
847,chihuahua,minminnet,93.94557823129252,57.6487672870636,37.7772162871232,67.63850445910816,97.70767004341535
848,chihuahua,nftswitch.xyzwrealityflux,37.333333333333336,60.75466923951605,20.43554278323935,67.63850445910816,36.101302460202604
849,chihuahua,nodeofcosmonauts,39.666666666666664,53.038687017234565,70.37413297623155,67.63850445910816,94.55571635311144
850,chihuahua,noderunners,78.85714285714286,60.82166483052125,64.17045371078119,67.63850445910816,100.00000000000001
851,chihuahua,nosnode,59.47126436781609,61.34458607038389,54.756811291971786,67.63850445910816,99.85672937771346
852,chihuahua,notional,80.58119658119658,63.87515380815584,49.363950683421066,36.30131359550484,100.00000000000001
853,chihuahua,nysa.network,38.66666666666667,56.06450633489119,24.916081417902287,67.63850445910816,58.164978292329955
854,chihuahua,octonode,82.57364341085272,68.84405044457635,49.49127194797706,67.63850445910816,89.68451519536904
855,chihuahua,osolemio,73.90476190476191,55.250182807442805,38.75549061137347,26.12991394828773,96.13169319826339
856,chihuahua,pfc,37.333333333333336,60.13333553117929,21.085179889994343,67.63850445910816,36.67438494934877
857,chihuahua,pigcash,69.83333333333334,57.09914755655847,35.010052794521066,26.12991394828773,96.99131693198264
858,chihuahua,ping,50.44444444444445,61.807696948846136,39.683411720764866,67.63850445910816,85.24312590448626
859,chihuahua,plusx,52.73684210526315,44.81469007615066,36.9626782541486,67.63850445910816,93.83936324167874
860,chihuahua,polkachu.com,89.70370370370371,66.6584303857631,68.89796546681575,67.63850445910816,100.00000000000001
861,chihuahua,posthumandvs,52.962962962962955,62.108028853512835,59.662610433092226,67.63850445910816,90.97395079594791
862,chihuahua,provalidator,76.29629629629629,64.04975362764407,64.45171904444338,67.63850445910816,92.9797395079595
863,chihuahua,pupms,61.33333333333333,65.09923850561805,50.033611498326295,67.63850445910816,62.74963820549928
864,chihuahua,quebec,38.66666666666667,53.51299319091349,11.36590914337275,67.63850445910816,15.183791606367585
865,chihuahua,rhino,62.39506172839506,60.23785553563214,52.936593378881334,67.63850445910816,100.00000000000001
866,chihuahua,sfres,78.02836879432625,55.13224776614483,38.67021036687124,26.12991394828773,95.98842257597686
867,chihuahua,silent,81.43589743589743,56.334342674828704,55.40152510436579,67.63850445910816,99.85672937771346
868,chihuahua,smartnodes,39.33333333333333,62.66584331700676,68.06956118988295,67.63850445910816,100.00000000000001
869,chihuahua,spacepotato,79.64227642276423,61.789091710189595,54.52813693015938,67.63850445910816,100.00000000000001
870,chihuahua,squirrellogic,0.0,44.93444519881396,13.167164691339057,26.12991394828773,4.008683068017366
871,chihuahua,stakearmy,41.333333333333336,45.872381186928024,40.68032368269728,39.17464000011917,96.70477568740957
872,chihuahua,stakeatreeplantingtreeswithprofits,48.0,51.953893988500035,40.108947554732154,67.63850445910816,81.51808972503619
873,chihuahua,stakecito,83.26829268292683,67.31878705959232,70.41984533907005,67.63850445910816,95.27206946454415
874,chihuahua,stakefrites,72.22222222222221,57.67328743524472,47.66174058894298,67.63850445910816,97.70767004341535
875,chihuahua,stakelab,84.33333333333334,66.30795223933829,63.3885837626059,67.63850445910816,100.00000000000001
876,chihuahua,stakepileautorestakeenable,82.57364341085272,55.76474074633868,47.88616598953091,67.63850445910816,96.99131693198264
877,chihuahua,stakewolle.com,76.82926829268294,64.81605608660847,52.940199251585675,67.63850445910816,97.70767004341535
878,chihuahua,starchild.stars,46.666666666666664,65.52765982833141,26.492186036161147,67.63850445910816,52.29088277858177
879,chihuahua,taxistake,62.82051282051282,57.928359533556694,49.55745578236294,67.63850445910816,99.71345875542693
880,chihuahua,tedcrypto.io,60.0,62.22959768497907,46.64290823422653,67.63850445910816,61.460202604920404
881,chihuahua,thechickencoophomestead,40.97435897435898,54.2488906327814,32.31254793153374,67.63850445910816,54.86975397973951
882,chihuahua,thecybernetics,0.0,65.17543808390954,36.97139404894637,67.63850445910816,1.4298118668596236
883,chihuahua,tuzem,91.10144927536231,56.067126121475475,38.07728982164485,67.63850445910816,95.84515195369032
884,chihuahua,ugaenn,60.0,53.40149989455909,41.94611655125463,67.63850445910816,94.98552821997106
885,chihuahua,ushakov,88.41134751773049,59.8018014677587,38.79292763596342,67.63850445910816,96.8480463096961
886,chihuahua,validateuranus,64.24242424242425,53.163123948560894,69.15941933623694,67.63850445910816,96.27496382054994
887,chihuahua,validatrium.com,53.37254901960785,53.123326725400254,38.936997828466566,67.63850445910816,96.8480463096961
888,chihuahua,validatus,46.666666666666664,58.22595336179217,43.02749659995632,67.63850445910816,99.57018813314039
889,chihuahua,vnodesvslashprotectedjoindunderd0g,59.079365079365076,51.40898000350784,32.61407251189586,67.63850445910816,66.90448625180898
890,chihuahua,whitemarlinstaking,66.66666666666666,56.91826291260883,33.38923751964637,67.63850445910816,72.205499276411
891,chihuahua,whitewhale,64.0,65.43079690593594,54.28690022322509,67.63850445910816,65.04196816208395
892,chihuahua,windpowerstake,87.75,60.58439499656608,44.53212419573072,67.63850445910816,97.27785817655572
893,chihuahua,zenchainlabs,57.492063492063494,54.533170831131585,44.78643547521218,67.63850445910816,100.00000000000001
894,chihuahua,zenscape,42.66666666666667,57.53085544288127,36.18210421372431,67.63850445910816,85.09985528219973
895,comdex,aci69,38.39080459770115,38.0855819366954,24.91977271913976,97.7665262871626,14.561643835616437
896,comdex,activenodes,94.45561941251596,61.035943314286776,47.88515065891141,26.12991394828773,99.24657534246575
897,comdex,agaram,35.63218390804598,59.897145320692815,38.45389979985111,26.12991394828773,99.84931506849315
898,comdex,allnodes,36.0919540229885,64.54779056341845,50.05130137139393,100.0,60.21917808219178
899,comdex,architectnodes,65.41199279878134,64.59035657456263,29.677555666734825,67.63850445910816,35.65753424657534
900,comdex,armyids,41.171319102353586,58.60198768815348,35.0161347399843,26.12991394828773,100.0
901,comdex,autostake,88.8183908045977,68.82501804285414,70.13572962124178,100.0,97.5890410958904
902,comdex,blacklodge,45.50287356321839,46.69038245385097,31.3328957985062,96.9195313185272,37.013698630136986
903,comdex,blockscape,79.59982971477224,60.50538499594713,45.560384366032345,95.47656994638024,95.4794520547945
904,comdex,blockval,33.793103448275865,37.1491845488512,15.940331051096054,100.0,5.520547945205481
905,comdex,bluestake,84.00493967892088,59.04785727612737,47.411494433163384,67.63850445910816,100.0
906,comdex,bridgetower,67.60738052026619,62.547838860956794,58.01997626774397,42.11951890438665,100.0
907,comdex,chaintools,54.85853227232538,61.52872959814072,36.0616581945813,40.83481914376797,100.0
908,comdex,chainvibes,86.41183284326829,58.198878738236246,34.774349170780404,26.12991394828773,100.0
909,comdex,chihuahua,90.82458770614691,60.56786620833541,45.53259204204668,26.12991394828773,83.72602739726028
910,comdex,chillvalidation,69.46447230929991,61.01943273969603,49.54117141200704,26.12991394828773,100.0
911,comdex,citadel.one,64.91954022988506,62.78295689504445,60.98069999291146,67.63850445910816,97.5890410958904
912,comdex,coinpayu,26.31226053639847,37.296705875736926,13.193756422214037,100.0,10.342465753424658
913,comdex,consensusone,0.0,60.28774393983285,41.057174125607354,67.63850445910816,98.64383561643834
914,comdex,cosmosspaces,56.21340273259597,57.7036796831079,37.373220755665706,26.12991394828773,81.46575342465752
915,comdex,cosmostation,93.20197044334977,64.68116750882017,66.81571516802964,26.12991394828773,100.0
916,comdex,cosmoverse,30.063856960408685,41.132719165706064,19.638069738981105,67.63850445910816,23.602739726027394
917,comdex,crosnest,54.91379310344827,62.33186086579403,40.971203451733835,26.12991394828773,100.0
918,comdex,crypteloid,39.770114942528735,60.45396635354818,52.87553185697739,96.9195313185272,72.57534246575341
919,comdex,cryptocrewvalidators,75.90348969659316,64.52656604152318,55.38580242264949,67.63850445910816,93.06849315068493
920,comdex,cryptodungeon,0.0,57.64535765137177,18.869432537521696,67.63850445910816,26.465753424657535
921,comdex,cryptolion,48.44553913519431,55.29723969607463,18.86636569064772,100.0,23.15068493150685
922,comdex,dankuzonewdaic,40.29454022988506,61.44961918437275,27.173501278842373,67.63850445910816,26.315068493150683
923,comdex,dvs,81.91904047976011,58.14575617869706,47.33190522276852,67.63850445910816,98.04109589041096
924,comdex,dweb.net,62.91854072963518,55.44377731669731,22.710998038696843,26.12991394828773,69.10958904109589
925,comdex,ecostake,73.02518953289314,62.648684633046855,52.9716450571298,67.63850445910816,81.61643835616437
926,comdex,enigma,68.07284669353635,62.29205860753011,38.085273709536786,26.12991394828773,100.0
927,comdex,ezstaking.io,35.09578544061303,61.66739495127795,61.41375770675616,26.12991394828773,100.0
928,comdex,forbole,58.25481625384491,61.9386126682797,43.53511323925694,26.12991394828773,99.54794520547944
929,comdex,frens,71.46067415730336,58.299541257204666,61.37305379786999,67.63850445910816,84.93150684931507
930,comdex,goldenratiostaking,65.71175950486295,64.84268161533275,49.89520895499507,67.63850445910816,67.60273972602738
931,comdex,illuminati,34.252873563218394,57.5533939640589,34.29018476734715,26.12991394828773,100.0
932,comdex,imperator.co,94.68550446998724,61.53549323245577,52.722630082898256,26.12991394828773,100.0
933,comdex,infstones,33.793103448275865,62.6801721519316,21.98555726390611,26.12991394828773,68.65753424657535
934,comdex,kalpatech,68.4656508954825,62.301385528010776,36.09628678383538,26.12991394828773,100.0
935,comdex,kintsuginodes,57.38766980146291,57.94546209259235,39.433417617043254,26.12991394828773,99.69863013698631
936,comdex,kooltek68,40.08469449485783,58.688122140324616,24.12964065858637,67.63850445910816,62.78082191780822
937,comdex,lavender.fivenodes,64.53526323258124,61.91022170229608,45.58368130486765,26.12991394828773,100.0
938,comdex,leonoorscryptoman,83.29676071055381,63.02803165711611,36.91960584833384,67.63850445910816,99.84931506849315
939,comdex,mandragora,68.35152044231049,62.9428808602085,26.951615651049217,26.12991394828773,99.84931506849315
940,comdex,metastaking,28.67816091954023,34.55263913310475,14.679735812048692,67.63850445910816,23.602739726027394
941,comdex,mysticalgirl,34.71264367816092,61.58443942122709,34.788737713083435,67.63850445910816,89.15068493150685
942,comdex,nftverse,28.67816091954023,33.47127712102185,14.678591543131006,67.63850445910816,23.45205479452055
943,comdex,nodeofcosmonauts,62.9399384814635,58.14704776003806,52.38556821066915,26.12991394828773,85.08219178082192
944,comdex,oldcat,26.79438058748404,59.518187909891495,24.542816262236684,97.84961166183965,11.54794520547945
945,comdex,omniflixnetwork,60.25177887246852,62.94624102605803,64.94425774150118,67.63850445910816,100.0
946,comdex,oni,45.56457065584854,58.31862624896852,41.021809635458105,67.63850445910816,65.64383561643837
947,comdex,paranormalbrothers,86.29660779366414,64.69864043574603,31.388501359981746,42.11951890438665,95.4794520547945
948,comdex,pfc,32.33019853709509,54.82569515608628,15.953815256529754,67.63850445910816,27.972602739726028
949,comdex,polkachu.com,95.1241861586689,64.29376343451979,59.28307518776098,67.63850445910816,98.1917808219178
950,comdex,prithvidevs,57.31375053214134,61.12963176488586,28.66749845904491,26.12991394828773,100.0
951,comdex,quebec,18.95274584929757,46.24647011828316,9.02550992300102,67.63850445910816,1.0
952,comdex,saturnv,60.96071367301425,40.22155499522508,29.767769431274527,92.26731773336596,95.63013698630135
953,comdex,sentineldvpn,0.0,59.626851682772774,50.06559795402126,26.12991394828773,99.54794520547944
954,comdex,smartnodes,35.63218390804598,58.433329050054326,52.82762120970184,67.63850445910816,100.0
955,comdex,spaceblocks,59.96463306808134,42.726158625472635,22.703427541965677,26.12991394828773,72.87671232876713
956,comdex,stakecito,78.4135859997929,62.698785746757714,65.84002170917391,67.63850445910816,100.0
957,comdex,stakeflow,21.54158215010142,62.73996566256352,16.068843020104435,42.11951890438665,6.876712328767123
958,comdex,stakelab,48.08325566946257,63.0165368739877,54.431998388444846,67.63850445910816,99.0958904109589
959,comdex,stakepileautorestakeenable,62.437457741717374,59.073112102182755,49.071316334987394,95.47656994638024,98.04109589041096
960,comdex,stakepool,88.28505747126437,57.91303171388251,30.402242716906752,26.12991394828773,99.84931506849315
961,comdex,stakerhouse,82.37677771283849,58.437156520967605,46.99014405951168,35.92474709131528,98.94520547945206
962,comdex,staketab,37.011494252873575,58.44785660555204,37.01468686571981,67.63850445910816,100.0
963,comdex,stakewithus,77.00011380448389,63.281136552511775,61.02765169028294,26.12991394828773,100.0
964,comdex,stakewolle.com,64.09535972754364,58.92267890264817,52.07312215040511,92.26731773336596,98.04109589041096
965,comdex,stakin,92.26494666335896,62.04530823019767,44.99820458725725,26.12991394828773,100.0
966,comdex,stakingcabin,69.42805705580945,59.360565367452246,21.70921632028497,26.12991394828773,100.0
967,comdex,strataone,38.85057471264368,62.3195973536928,30.12282480280267,100.0,27.21917808219178
968,comdex,superblock,39.770114942528735,56.43189535879899,35.02769399305769,91.35809735577745,84.63013698630135
969,comdex,tedcrypto.io,71.5459124370399,60.17897566005219,42.946757888202605,67.63850445910816,84.17808219178082
970,comdex,validatornode,85.11494252873564,58.442473775430315,37.87594712383403,67.63850445910816,100.0
971,comdex,validatrium,55.86206896551724,63.08568154424295,19.047747777194417,26.12991394828773,29.47945205479452
972,comdex,validblocks,58.87005649717514,60.81407227788082,29.678573960122662,42.11951890438665,99.84931506849315
973,comdex,vaultstaking,58.87005649717514,61.32047045820793,36.52219801796427,26.12991394828773,99.84931506849315
974,comdex,whispernode,85.14903565166568,60.68241444560132,49.95993550819061,43.687640070876974,100.0
975,comdex,whitewhale,73.72976776917662,60.8893250767945,48.214645112743845,67.63850445910816,40.32876712328767
976,comdex,witval,27.70114942528736,56.58753920543481,40.52396609345987,67.63850445910816,100.0
977,comdex,zenchainlabs,53.56321839080459,62.4238352168649,38.551044576121335,67.63850445910816,100.0
978,comdex,zenscape,33.793103448275865,55.4647530452243,40.41889941690984,92.26731773336596,63.83561643835616
979,coreum,007coreum,77.77777777777777,76.61616873681216,55.21189897056989,97.84961166183965,94.27272727272728
980,coreum,01node,77.77777777777777,70.8368959080541,22.898522046615575,67.63850445910816,95.5
981,coreum,airgap,0.0,70.7961314716658,33.511940258597086,26.12991394828773,95.9090909090909
982,coreum,allnodes,55.55555555555555,72.44837749916292,32.861850409654984,67.63850445910816,66.86363636363636
983,coreum,atomstaking,0.0,70.21256312130684,14.78174319971069,26.12991394828773,45.18181818181819
984,coreum,bharvest,88.8888888888889,69.32214405130406,17.20519452374435,26.12991394828773,96.31818181818183
985,coreum,bitrue,0.0,77.41079400978288,62.56249002313808,96.9195313185272,95.9090909090909
